-----------------------------------------------------------------------------------
Identifier:,IHS5922-20192M01
File Name:,XXLP70B.1
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,61
Artifacts:,0
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 839,326.00,1007,494.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 245,-268.00,    4192,  0.42,   -3680, -0.75,    7872,  1.60
 246,-267.00,    5530,  0.55,   -3098, -0.63,    8628,  1.76
 247,-266.00,    6507,  0.65,   -2522, -0.51,    9029,  1.84
 248,-265.00,    7124,  0.71,   -2012, -0.41,    9136,  1.86
 249,-264.00,    7441,  0.74,   -1571, -0.32,    9012,  1.83
 250,-263.00,    7521,  0.75,   -1219, -0.25,    8740,  1.78
 251,-262.00,    7319,  0.73,   -1094, -0.22,    8413,  1.71
 252,-261.00,    6801,  0.68,   -1338, -0.27,    8139,  1.66
 253,-260.00,    6067,  0.61,   -1957, -0.40,    8024,  1.63
 254,-259.00,    5171,  0.52,   -2891, -0.59,    8062,  1.64
 255,-258.00,    4242,  0.42,   -3953, -0.80,    8195,  1.67
 256,-257.00,    3486,  0.35,   -4914, -1.00,    8400,  1.71
 257,-256.00,    3107,  0.31,   -5659, -1.15,    8766,  1.78
 258,-255.00,    3133,  0.31,   -6203, -1.26,    9336,  1.90
 259,-254.00,    3493,  0.35,   -6592, -1.34,   10085,  2.05
 260,-253.00,    3920,  0.39,   -6904, -1.40,   10824,  2.20
 261,-252.00,    4157,  0.42,   -7187, -1.46,   11344,  2.31
 262,-251.00,    4059,  0.41,   -7435, -1.51,   11494,  2.34
 263,-250.00,    3651,  0.37,   -7650, -1.56,   11301,  2.30
 264,-249.00,    3018,  0.30,   -7845, -1.60,   10863,  2.21
 265,-248.00,    2318,  0.23,   -8018, -1.63,   10336,  2.10
 266,-247.00,    1636,  0.16,   -8179, -1.66,    9815,  2.00
 267,-246.00,    1022,  0.10,   -8371, -1.70,    9393,  1.91
 268,-245.00,     480,  0.05,   -8626, -1.76,    9106,  1.85
 269,-244.00,    -111, -0.01,   -9026, -1.84,    8915,  1.81
 270,-243.00,    -849, -0.08,   -9636, -1.96,    8787,  1.79
 271,-242.00,   -1719, -0.17,  -10408, -2.12,    8689,  1.77
 272,-241.00,   -2577, -0.26,  -11179, -2.27,    8602,  1.75
 273,-240.00,   -3151, -0.32,  -11724, -2.39,    8573,  1.74
 274,-239.00,   -3247, -0.32,  -11860, -2.41,    8613,  1.75
 275,-238.00,   -2907, -0.29,  -11562, -2.35,    8655,  1.76
 276,-237.00,   -2330, -0.23,  -10939, -2.23,    8609,  1.75
 277,-236.00,   -1722, -0.17,  -10084, -2.05,    8362,  1.70
 278,-235.00,   -1171, -0.12,   -9046, -1.84,    7875,  1.60
 279,-234.00,    -636, -0.06,   -7835, -1.59,    7199,  1.46
 280,-233.00,    -131, -0.01,   -6495, -1.32,    6364,  1.29
 281,-232.00,     271,  0.03,   -5136, -1.04,    5407,  1.10
 282,-231.00,     378,  0.04,   -3922, -0.80,    4300,  0.87
 283,-230.00,     122,  0.01,   -2911, -0.59,    3033,  0.62
 284,-229.00,    -399, -0.04,   -2103, -0.43,    1704,  0.35
 285,-228.00,    -989, -0.10,   -1474, -0.30,     485,  0.10
 286,-227.00,   -1481, -0.15,    -989, -0.20,    -492, -0.10
 287,-226.00,   -1781, -0.18,    -624, -0.13,   -1157, -0.24
 288,-225.00,   -1998, -0.20,    -411, -0.08,   -1587, -0.32
 289,-224.00,   -2199, -0.22,    -338, -0.07,   -1861, -0.38
 290,-223.00,   -2371, -0.24,    -374, -0.08,   -1997, -0.41
 291,-222.00,   -2444, -0.24,    -466, -0.09,   -1978, -0.40
 292,-221.00,   -2313, -0.23,    -482, -0.10,   -1831, -0.37
 293,-220.00,   -1846, -0.18,    -227, -0.05,   -1619, -0.33
 294,-219.00,   -1060, -0.11,     391,  0.08,   -1451, -0.30
 295,-218.00,     -38, -0.00,    1349,  0.27,   -1387, -0.28
 296,-217.00,    1082,  0.11,    2590,  0.53,   -1508, -0.31
 297,-216.00,    2076,  0.21,    3993,  0.81,   -1917, -0.39
 298,-215.00,    2723,  0.27,    5438,  1.11,   -2715, -0.55
 299,-214.00,    2931,  0.29,    6855,  1.39,   -3924, -0.80
 300,-213.00,    2726,  0.27,    8163,  1.66,   -5437, -1.11
 301,-212.00,    2252,  0.23,    9244,  1.88,   -6992, -1.42
 302,-211.00,    1720,  0.17,   10111,  2.06,   -8391, -1.71
 303,-210.00,    1217,  0.12,   10756,  2.19,   -9539, -1.94
 304,-209.00,     690,  0.07,   11138,  2.27,  -10448, -2.13
 305,-208.00,      78,  0.00,   11290,  2.30,  -11212, -2.28
 306,-207.00,    -580, -0.06,   11305,  2.30,  -11885, -2.42
 307,-206.00,   -1259, -0.13,   11174,  2.27,  -12433, -2.53
 308,-205.00,   -1852, -0.19,   10990,  2.24,  -12842, -2.61
 309,-204.00,   -2349, -0.24,   10792,  2.20,  -13141, -2.67
 310,-203.00,   -2823, -0.28,   10566,  2.15,  -13389, -2.72
 311,-202.00,   -3325, -0.33,   10385,  2.11,  -13710, -2.79
 312,-201.00,   -3886, -0.39,   10341,  2.10,  -14227, -2.89
 313,-200.00,   -4559, -0.46,   10402,  2.12,  -14961, -3.04
 314,-199.00,   -5355, -0.54,   10544,  2.15,  -15899, -3.23
 315,-198.00,   -6354, -0.64,   10658,  2.17,  -17012, -3.46
 316,-197.00,   -7587, -0.76,   10615,  2.16,  -18202, -3.70
 317,-196.00,   -9061, -0.91,   10349,  2.11,  -19410, -3.95
 318,-195.00,  -10735, -1.07,    9861,  2.01,  -20596, -4.19
 319,-194.00,  -12465, -1.25,    9187,  1.87,  -21652, -4.41
 320,-193.00,  -14155, -1.42,    8346,  1.70,  -22501, -4.58
 321,-192.00,  -15737, -1.57,    7341,  1.49,  -23078, -4.70
 322,-191.00,  -17075, -1.71,    6203,  1.26,  -23278, -4.74
 323,-190.00,  -18116, -1.81,    4977,  1.01,  -23093, -4.70
 324,-189.00,  -18809, -1.88,    3762,  0.77,  -22571, -4.59
 325,-188.00,  -19152, -1.92,    2641,  0.54,  -21793, -4.43
 326,-187.00,  -19221, -1.92,    1658,  0.34,  -20879, -4.25
 327,-186.00,  -19078, -1.91,     851,  0.17,  -19929, -4.05
 328,-185.00,  -18729, -1.87,     257,  0.05,  -18986, -3.86
 329,-184.00,  -18258, -1.83,    -162, -0.03,  -18096, -3.68
 330,-183.00,  -17816, -1.78,    -493, -0.10,  -17323, -3.52
 331,-182.00,  -17599, -1.76,    -883, -0.18,  -16716, -3.40
 332,-181.00,  -17766, -1.78,   -1468, -0.30,  -16298, -3.32
 333,-180.00,  -18299, -1.83,   -2292, -0.47,  -16007, -3.26
 334,-179.00,  -19004, -1.90,   -3299, -0.67,  -15705, -3.20
 335,-178.00,  -19707, -1.97,   -4424, -0.90,  -15283, -3.11
 336,-177.00,  -20303, -2.03,   -5604, -1.14,  -14699, -2.99
 337,-176.00,  -20754, -2.08,   -6804, -1.38,  -13950, -2.84
 338,-175.00,  -21102, -2.11,   -8031, -1.63,  -13071, -2.66
 339,-174.00,  -21393, -2.14,   -9297, -1.89,  -12096, -2.46
 340,-173.00,  -21660, -2.17,  -10587, -2.15,  -11073, -2.25
 341,-172.00,  -21964, -2.20,  -11886, -2.42,  -10078, -2.05
 342,-171.00,  -22298, -2.23,  -13138, -2.67,   -9160, -1.86
 343,-170.00,  -22520, -2.25,  -14231, -2.90,   -8289, -1.69
 344,-169.00,  -22423, -2.24,  -15061, -3.06,   -7362, -1.50
 345,-168.00,  -21955, -2.20,  -15601, -3.17,   -6354, -1.29
 346,-167.00,  -21285, -2.13,  -15923, -3.24,   -5362, -1.09
 347,-166.00,  -20720, -2.07,  -16157, -3.29,   -4563, -0.93
 348,-165.00,  -20539, -2.06,  -16400, -3.34,   -4139, -0.84
 349,-164.00,  -20843, -2.09,  -16675, -3.39,   -4168, -0.85
 350,-163.00,  -21492, -2.15,  -16978, -3.45,   -4514, -0.92
 351,-162.00,  -22340, -2.24,  -17380, -3.54,   -4960, -1.01
 352,-161.00,  -23310, -2.33,  -18001, -3.66,   -5309, -1.08
 353,-160.00,  -24348, -2.44,  -18924, -3.85,   -5424, -1.10
 354,-159.00,  -25372, -2.54,  -20142, -4.10,   -5230, -1.06
 355,-158.00,  -26209, -2.62,  -21518, -4.38,   -4691, -0.95
 356,-157.00,  -26694, -2.67,  -22937, -4.67,   -3757, -0.76
 357,-156.00,  -26802, -2.68,  -24364, -4.96,   -2438, -0.50
 358,-155.00,  -26644, -2.67,  -25759, -5.24,    -885, -0.18
 359,-154.00,  -26331, -2.63,  -27060, -5.51,     729,  0.15
 360,-153.00,  -25870, -2.59,  -28163, -5.73,    2293,  0.47
 361,-152.00,  -25177, -2.52,  -28931, -5.89,    3754,  0.76
 362,-151.00,  -24285, -2.43,  -29386, -5.98,    5101,  1.04
 363,-150.00,  -23345, -2.34,  -29615, -6.03,    6270,  1.28
 364,-149.00,  -22527, -2.25,  -29687, -6.04,    7160,  1.46
 365,-148.00,  -21938, -2.20,  -29671, -6.04,    7733,  1.57
 366,-147.00,  -21601, -2.16,  -29639, -6.03,    8038,  1.64
 367,-146.00,  -21508, -2.15,  -29682, -6.04,    8174,  1.66
 368,-145.00,  -21672, -2.17,  -29911, -6.09,    8239,  1.68
 369,-144.00,  -22013, -2.20,  -30294, -6.16,    8281,  1.68
 370,-143.00,  -22321, -2.23,  -30705, -6.25,    8384,  1.71
 371,-142.00,  -22399, -2.24,  -31015, -6.31,    8616,  1.75
 372,-141.00,  -22136, -2.21,  -31164, -6.34,    9028,  1.84
 373,-140.00,  -21542, -2.16,  -31171, -6.34,    9629,  1.96
