-----------------------------------------------------------------------------------
Identifier:,IHS5922-20191P01
File Name:,JSLP70B.6
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,60
Artifacts:,0
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 961,448.00,1012,499.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 251,-262.00,   -1639, -0.17,  -12842, -2.61,   11203,  2.28
 252,-261.00,   -1833, -0.19,  -12642, -2.57,   10809,  2.20
 253,-260.00,   -2015, -0.20,  -12039, -2.45,   10024,  2.04
 254,-259.00,   -2144, -0.22,  -11036, -2.25,    8892,  1.81
 255,-258.00,   -2195, -0.22,  -10026, -2.04,    7831,  1.59
 256,-257.00,   -2093, -0.21,   -9175, -1.87,    7082,  1.44
 257,-256.00,   -2235, -0.23,   -8834, -1.80,    6599,  1.34
 258,-255.00,   -2118, -0.22,   -8186, -1.67,    6068,  1.23
 259,-254.00,   -1888, -0.19,   -7414, -1.51,    5526,  1.12
 260,-253.00,   -1722, -0.18,   -6502, -1.32,    4780,  0.97
 261,-252.00,   -1960, -0.20,   -6048, -1.23,    4088,  0.83
 262,-251.00,   -2106, -0.21,   -5383, -1.10,    3277,  0.67
 263,-250.00,   -2596, -0.26,   -5042, -1.03,    2446,  0.50
 264,-249.00,   -2869, -0.29,   -4503, -0.92,    1634,  0.33
 265,-248.00,   -3215, -0.33,   -3971, -0.81,     756,  0.15
 266,-247.00,   -4095, -0.42,   -3636, -0.74,    -459, -0.09
 267,-246.00,   -5220, -0.53,   -3526, -0.72,   -1694, -0.34
 268,-245.00,   -6693, -0.68,   -3851, -0.78,   -2842, -0.58
 269,-244.00,   -7781, -0.79,   -4102, -0.83,   -3679, -0.75
 270,-243.00,   -8767, -0.89,   -4277, -0.87,   -4490, -0.91
 271,-242.00,   -9195, -0.94,   -3928, -0.80,   -5267, -1.07
 272,-241.00,   -9603, -0.98,   -3922, -0.80,   -5681, -1.16
 273,-240.00,   -9675, -0.98,   -3529, -0.72,   -6146, -1.25
 274,-239.00,   -9968, -1.01,   -3295, -0.67,   -6673, -1.36
 275,-238.00,  -10388, -1.06,   -3230, -0.66,   -7158, -1.46
 276,-237.00,  -10821, -1.10,   -2961, -0.60,   -7860, -1.60
 277,-236.00,  -11178, -1.14,   -2576, -0.52,   -8602, -1.75
 278,-235.00,  -11490, -1.17,   -2328, -0.47,   -9162, -1.86
 279,-234.00,  -11605, -1.18,   -2192, -0.45,   -9413, -1.92
 280,-233.00,  -11542, -1.17,   -2153, -0.44,   -9389, -1.91
 281,-232.00,  -12061, -1.23,   -2356, -0.48,   -9705, -1.97
 282,-231.00,  -12240, -1.25,   -2356, -0.48,   -9884, -2.01
 283,-230.00,  -12398, -1.26,   -1996, -0.41,  -10402, -2.12
 284,-229.00,  -12755, -1.30,   -1497, -0.30,  -11258, -2.29
 285,-228.00,  -13281, -1.35,   -1473, -0.30,  -11808, -2.40
 286,-227.00,  -13761, -1.40,   -1525, -0.31,  -12236, -2.49
 287,-226.00,  -14153, -1.44,   -1767, -0.36,  -12386, -2.52
 288,-225.00,  -14340, -1.46,   -1975, -0.40,  -12365, -2.52
 289,-224.00,  -14841, -1.51,   -2433, -0.50,  -12408, -2.52
 290,-223.00,  -15350, -1.56,   -2796, -0.57,  -12554, -2.55
 291,-222.00,  -16134, -1.64,   -3200, -0.65,  -12934, -2.63
 292,-221.00,  -16447, -1.67,   -3350, -0.68,  -13097, -2.66
 293,-220.00,  -16521, -1.68,   -3231, -0.66,  -13290, -2.70
 294,-219.00,  -17033, -1.73,   -3379, -0.69,  -13654, -2.78
 295,-218.00,  -17495, -1.78,   -3567, -0.73,  -13928, -2.83
 296,-217.00,  -17590, -1.79,   -3929, -0.80,  -13661, -2.78
 297,-216.00,  -17798, -1.81,   -4232, -0.86,  -13566, -2.76
 298,-215.00,  -18415, -1.87,   -4678, -0.95,  -13737, -2.79
 299,-214.00,  -19053, -1.94,   -5035, -1.02,  -14018, -2.85
 300,-213.00,  -19969, -2.03,   -5525, -1.12,  -14444, -2.94
 301,-212.00,  -20621, -2.10,   -6023, -1.23,  -14598, -2.97
 302,-211.00,  -21145, -2.15,   -6506, -1.32,  -14639, -2.98
 303,-210.00,  -21556, -2.19,   -6846, -1.39,  -14710, -2.99
 304,-209.00,  -22259, -2.26,   -7171, -1.46,  -15088, -3.07
 305,-208.00,  -23040, -2.34,   -7544, -1.53,  -15496, -3.15
 306,-207.00,  -24422, -2.48,   -8414, -1.71,  -16008, -3.26
 307,-206.00,  -26135, -2.66,   -9696, -1.97,  -16439, -3.34
 308,-205.00,  -27030, -2.75,  -10707, -2.18,  -16323, -3.32
 309,-204.00,  -27593, -2.81,  -11543, -2.35,  -16050, -3.27
 310,-203.00,  -27578, -2.81,  -11754, -2.39,  -15824, -3.22
 311,-202.00,  -27657, -2.81,  -11844, -2.41,  -15813, -3.22
 312,-201.00,  -27564, -2.80,  -11907, -2.42,  -15657, -3.19
 313,-200.00,  -27265, -2.77,  -11868, -2.41,  -15397, -3.13
 314,-199.00,  -27089, -2.76,  -11837, -2.41,  -15252, -3.10
 315,-198.00,  -26662, -2.71,  -11751, -2.39,  -14911, -3.03
 316,-197.00,  -26677, -2.71,  -11919, -2.43,  -14758, -3.00
 317,-196.00,  -27101, -2.76,  -12352, -2.51,  -14749, -3.00
 318,-195.00,  -27956, -2.84,  -13071, -2.66,  -14885, -3.03
 319,-194.00,  -28353, -2.88,  -13823, -2.81,  -14530, -2.96
 320,-193.00,  -27987, -2.85,  -14326, -2.91,  -13661, -2.78
 321,-192.00,  -27421, -2.79,  -14640, -2.98,  -12781, -2.60
 322,-191.00,  -26931, -2.74,  -15068, -3.07,  -11863, -2.41
 323,-190.00,  -26382, -2.68,  -15591, -3.17,  -10791, -2.20
 324,-189.00,  -25877, -2.63,  -15910, -3.24,   -9967, -2.03
 325,-188.00,  -25490, -2.59,  -15928, -3.24,   -9562, -1.95
 326,-187.00,  -24679, -2.51,  -15656, -3.19,   -9023, -1.84
 327,-186.00,  -24050, -2.45,  -15461, -3.15,   -8589, -1.75
 328,-185.00,  -23870, -2.43,  -15746, -3.20,   -8124, -1.65
 329,-184.00,  -23821, -2.42,  -16383, -3.33,   -7438, -1.51
 330,-183.00,  -23197, -2.36,  -16644, -3.39,   -6553, -1.33
 331,-182.00,  -22640, -2.30,  -16610, -3.38,   -6030, -1.23
 332,-181.00,  -22248, -2.26,  -16313, -3.32,   -5935, -1.21
 333,-180.00,  -21357, -2.17,  -15512, -3.16,   -5845, -1.19
 334,-179.00,  -20485, -2.08,  -14451, -2.94,   -6034, -1.23
 335,-178.00,  -19849, -2.02,  -13579, -2.76,   -6270, -1.28
 336,-177.00,  -19428, -1.98,  -12821, -2.61,   -6607, -1.34
 337,-176.00,  -18749, -1.91,  -12115, -2.46,   -6634, -1.35
 338,-175.00,  -18246, -1.86,  -11415, -2.32,   -6831, -1.39
 339,-174.00,  -17597, -1.79,  -10551, -2.15,   -7046, -1.43
 340,-173.00,  -17175, -1.75,  -10007, -2.04,   -7168, -1.46
 341,-172.00,  -16973, -1.73,   -9575, -1.95,   -7398, -1.51
 342,-171.00,  -16885, -1.72,   -9146, -1.86,   -7739, -1.57
 343,-170.00,  -16447, -1.67,   -8564, -1.74,   -7883, -1.60
 344,-169.00,  -16518, -1.68,   -8137, -1.66,   -8381, -1.71
 345,-168.00,  -16787, -1.71,   -7920, -1.61,   -8867, -1.80
 346,-167.00,  -16758, -1.70,   -7444, -1.51,   -9314, -1.89
 347,-166.00,  -16503, -1.68,   -6773, -1.38,   -9730, -1.98
 348,-165.00,  -15728, -1.60,   -5918, -1.20,   -9810, -2.00
 349,-164.00,  -14629, -1.49,   -4805, -0.98,   -9824, -2.00
 350,-163.00,  -13956, -1.42,   -4094, -0.83,   -9862, -2.01
 351,-162.00,  -13248, -1.35,   -3423, -0.70,   -9825, -2.00
 352,-161.00,  -12799, -1.30,   -2815, -0.57,   -9984, -2.03
 353,-160.00,  -12736, -1.30,   -2461, -0.50,  -10275, -2.09
 354,-159.00,  -12768, -1.30,   -2223, -0.45,  -10545, -2.15
 355,-158.00,  -12547, -1.28,   -1858, -0.38,  -10689, -2.17
 356,-157.00,  -12613, -1.28,   -1538, -0.31,  -11075, -2.25
 357,-156.00,  -12792, -1.30,   -1317, -0.27,  -11475, -2.33
 358,-155.00,  -13591, -1.38,   -1382, -0.28,  -12209, -2.48
 359,-154.00,  -14725, -1.50,   -1745, -0.36,  -12980, -2.64
 360,-153.00,  -15421, -1.57,   -1845, -0.38,  -13576, -2.76
 361,-152.00,  -16205, -1.65,   -2200, -0.45,  -14005, -2.85
 362,-151.00,  -17068, -1.74,   -2694, -0.55,  -14374, -2.92
 363,-150.00,  -17913, -1.82,   -3288, -0.67,  -14625, -2.98
 364,-149.00,  -18349, -1.87,   -3607, -0.73,  -14742, -3.00
 365,-148.00,  -18160, -1.85,   -3523, -0.72,  -14637, -2.98
 366,-147.00,  -18358, -1.87,   -3527, -0.72,  -14831, -3.02
 367,-146.00,  -18660, -1.90,   -3439, -0.70,  -15221, -3.10
 368,-145.00,  -18887, -1.92,   -3499, -0.71,  -15388, -3.13
 369,-144.00,  -18709, -1.90,   -3579, -0.73,  -15130, -3.08
 370,-143.00,  -17843, -1.82,   -3324, -0.68,  -14519, -2.95
 371,-142.00,  -16245, -1.65,   -2473, -0.50,  -13772, -2.80
 372,-141.00,  -14323, -1.46,   -1469, -0.30,  -12854, -2.62
 373,-140.00,  -12408, -1.26,    -476, -0.10,  -11932, -2.43
 374,-139.00,  -10666, -1.09,     129,  0.03,  -10795, -2.20
 375,-138.00,   -8892, -0.90,     702,  0.14,   -9594, -1.95
