-----------------------------------------------------------------------------------
Identifier:,IHS5922-20189S02
File Name:,ESLP70B.9
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,187
Artifacts:,64
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,20, 782,269.00, 859,346.00,
,19, 744,231.00, 782,269.00,
,18, 672,159.00, 744,231.00,
,17, 600,87.00, 671,158.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 246,-267.00,    1814,  0.06,   14379,  0.93,  -12565, -0.82
 247,-266.00,    -772, -0.03,   12517,  0.81,  -13289, -0.86
 248,-265.00,   -3192, -0.10,   10450,  0.68,  -13642, -0.89
 249,-264.00,   -5304, -0.17,    8776,  0.57,  -14080, -0.91
 250,-263.00,   -7825, -0.26,    7071,  0.46,  -14896, -0.97
 251,-262.00,  -10000, -0.33,    5509,  0.36,  -15509, -1.01
 252,-261.00,  -10835, -0.35,    4903,  0.32,  -15738, -1.02
 253,-260.00,  -12254, -0.40,    4146,  0.27,  -16400, -1.06
 254,-259.00,  -13504, -0.44,    3531,  0.23,  -17035, -1.11
 255,-258.00,  -14161, -0.46,    3326,  0.22,  -17487, -1.14
 256,-257.00,  -14274, -0.47,    3443,  0.22,  -17717, -1.15
 257,-256.00,  -14558, -0.48,    3846,  0.25,  -18404, -1.20
 258,-255.00,  -14634, -0.48,    4145,  0.27,  -18779, -1.22
 259,-254.00,  -15244, -0.50,    4160,  0.27,  -19404, -1.26
 260,-253.00,  -14835, -0.48,    4395,  0.29,  -19230, -1.25
 261,-252.00,  -14871, -0.49,    4393,  0.29,  -19264, -1.25
 262,-251.00,  -15139, -0.49,    4601,  0.30,  -19740, -1.28
 263,-250.00,  -15343, -0.50,    4883,  0.32,  -20226, -1.31
 264,-249.00,  -16074, -0.52,    4692,  0.30,  -20766, -1.35
 265,-248.00,  -17325, -0.57,    3895,  0.25,  -21220, -1.38
 266,-247.00,  -18033, -0.59,    3197,  0.21,  -21230, -1.38
 267,-246.00,  -18294, -0.60,    2655,  0.17,  -20949, -1.36
 268,-245.00,  -19005, -0.62,    2075,  0.13,  -21080, -1.37
 269,-244.00,  -20894, -0.68,    1473,  0.10,  -22367, -1.45
 270,-243.00,  -23342, -0.76,     823,  0.05,  -24165, -1.57
 271,-242.00,  -26159, -0.85,    -272, -0.02,  -25887, -1.68
 272,-241.00,  -28892, -0.94,   -1316, -0.09,  -27576, -1.79
 273,-240.00,  -30551, -1.00,   -1331, -0.09,  -29220, -1.90
 274,-239.00,  -31900, -1.04,   -1260, -0.08,  -30640, -1.99
 275,-238.00,  -33332, -1.09,    -844, -0.05,  -32488, -2.11
 276,-237.00,  -35156, -1.15,    -729, -0.05,  -34427, -2.24
 277,-236.00,  -36156, -1.18,    -562, -0.04,  -35594, -2.31
 278,-235.00,  -36528, -1.19,    -189, -0.01,  -36339, -2.36
 279,-234.00,  -36925, -1.21,     400,  0.03,  -37325, -2.42
 280,-233.00,  -37755, -1.23,     541,  0.04,  -38296, -2.49
 281,-232.00,  -38875, -1.27,     396,  0.03,  -39271, -2.55
 282,-231.00,  -41276, -1.35,    -246, -0.02,  -41030, -2.66
 283,-230.00,  -42831, -1.40,    -253, -0.02,  -42578, -2.76
 284,-229.00,  -43736, -1.43,    -399, -0.03,  -43337, -2.81
 285,-228.00,  -44790, -1.46,    -606, -0.04,  -44184, -2.87
 286,-227.00,  -45161, -1.47,    -271, -0.02,  -44890, -2.91
 287,-226.00,  -44935, -1.47,    -115, -0.00,  -44820, -2.91
 288,-225.00,  -44025, -1.44,    -367, -0.02,  -43658, -2.83
 289,-224.00,  -42554, -1.39,    -590, -0.04,  -41964, -2.72
 290,-223.00,  -42195, -1.38,   -1698, -0.11,  -40497, -2.63
 291,-222.00,  -41742, -1.36,   -2643, -0.17,  -39099, -2.54
 292,-221.00,  -40895, -1.33,   -2441, -0.16,  -38454, -2.50
 293,-220.00,  -40051, -1.31,   -2417, -0.16,  -37634, -2.44
 294,-219.00,  -38645, -1.26,   -2742, -0.18,  -35903, -2.33
 295,-218.00,  -37024, -1.21,   -3403, -0.22,  -33621, -2.18
 296,-217.00,  -36134, -1.18,   -3891, -0.25,  -32243, -2.09
 297,-216.00,  -35579, -1.16,   -4568, -0.30,  -31011, -2.01
 298,-215.00,  -35500, -1.16,   -5788, -0.38,  -29712, -1.93
 299,-214.00,  -34733, -1.13,   -6471, -0.42,  -28262, -1.84
 300,-213.00,  -33466, -1.09,   -7068, -0.46,  -26398, -1.71
 301,-212.00,  -31907, -1.04,   -7767, -0.50,  -24140, -1.57
 302,-211.00,  -30316, -0.99,   -8200, -0.53,  -22116, -1.44
 303,-210.00,  -28208, -0.92,   -8003, -0.52,  -20205, -1.31
 304,-209.00,  -26073, -0.85,   -7894, -0.51,  -18179, -1.18
 305,-208.00,  -23885, -0.78,   -7845, -0.51,  -16040, -1.04
 306,-207.00,  -21432, -0.70,   -7763, -0.50,  -13669, -0.89
 307,-206.00,  -19456, -0.64,   -7698, -0.50,  -11758, -0.76
 308,-205.00,  -17507, -0.57,   -7525, -0.49,   -9982, -0.65
 309,-204.00,  -14989, -0.49,   -6858, -0.45,   -8131, -0.53
 310,-203.00,  -12826, -0.42,   -6151, -0.40,   -6675, -0.43
 311,-202.00,  -10253, -0.33,   -5504, -0.36,   -4749, -0.31
 312,-201.00,   -6684, -0.22,   -4189, -0.27,   -2495, -0.16
 313,-200.00,   -4430, -0.14,   -3415, -0.22,   -1015, -0.07
 314,-199.00,   -2527, -0.08,   -2226, -0.14,    -301, -0.02
 315,-198.00,   -1201, -0.04,   -1345, -0.09,     144,  0.00
 316,-197.00,     300,  0.00,    -554, -0.04,     854,  0.06
 317,-196.00,    2286,  0.07,     417,  0.03,    1869,  0.12
 318,-195.00,    3492,  0.11,    1539,  0.10,    1953,  0.13
 319,-194.00,    4809,  0.16,    2893,  0.19,    1916,  0.12
 320,-193.00,    5853,  0.19,    4234,  0.27,    1619,  0.11
 321,-192.00,    7328,  0.24,    5268,  0.34,    2060,  0.13
 322,-191.00,    8017,  0.26,    5808,  0.38,    2209,  0.14
 323,-190.00,   10267,  0.34,    6969,  0.45,    3298,  0.21
 324,-189.00,   13237,  0.43,    8332,  0.54,    4905,  0.32
 325,-188.00,   15410,  0.50,    9443,  0.61,    5967,  0.39
 326,-187.00,   17020,  0.56,   10632,  0.69,    6388,  0.41
 327,-186.00,   19149,  0.63,   11933,  0.77,    7216,  0.47
 328,-185.00,   21102,  0.69,   13369,  0.87,    7733,  0.50
 329,-184.00,   23618,  0.77,   15062,  0.98,    8556,  0.56
 330,-183.00,   26487,  0.86,   17037,  1.11,    9450,  0.61
 331,-182.00,   28357,  0.93,   18473,  1.20,    9884,  0.64
 332,-181.00,   29557,  0.96,   19660,  1.28,    9897,  0.64
 333,-180.00,   30344,  0.99,   20309,  1.32,   10035,  0.65
 334,-179.00,   31220,  1.02,   20906,  1.36,   10314,  0.67
 335,-178.00,   32040,  1.05,   21789,  1.41,   10251,  0.67
 336,-177.00,   32868,  1.07,   22678,  1.47,   10190,  0.66
 337,-176.00,   33512,  1.09,   22978,  1.49,   10534,  0.68
 338,-175.00,   33748,  1.10,   23004,  1.49,   10744,  0.70
 339,-174.00,   33660,  1.10,   22720,  1.48,   10940,  0.71
 340,-173.00,   32711,  1.07,   21694,  1.41,   11017,  0.72
 341,-172.00,   31273,  1.02,   20420,  1.33,   10853,  0.70
 342,-171.00,   29783,  0.97,   19397,  1.26,   10386,  0.67
 343,-170.00,   28537,  0.93,   18480,  1.20,   10057,  0.65
 344,-169.00,   27124,  0.89,   17292,  1.12,    9832,  0.64
 345,-168.00,   25506,  0.83,   15960,  1.04,    9546,  0.62
 346,-167.00,   24001,  0.78,   14441,  0.94,    9560,  0.62
 347,-166.00,   22379,  0.73,   12930,  0.84,    9449,  0.61
 348,-165.00,   20211,  0.66,   11469,  0.74,    8742,  0.57
 349,-164.00,   18690,  0.61,   10839,  0.70,    7851,  0.51
 350,-163.00,   18077,  0.59,   10662,  0.69,    7415,  0.48
 351,-162.00,   16870,  0.55,   10532,  0.68,    6338,  0.41
 352,-161.00,   15752,  0.51,   10536,  0.68,    5216,  0.34
 353,-160.00,   14575,  0.48,   10224,  0.66,    4351,  0.28
 354,-159.00,   13454,  0.44,   10069,  0.65,    3385,  0.22
 355,-158.00,   12392,  0.40,   10397,  0.68,    1995,  0.13
 356,-157.00,   11168,  0.36,   10866,  0.71,     302,  0.02
 357,-156.00,   10186,  0.33,   10868,  0.71,    -682, -0.04
 358,-155.00,    8805,  0.29,   10905,  0.71,   -2100, -0.14
 359,-154.00,    7647,  0.25,   11107,  0.72,   -3460, -0.22
 360,-153.00,    6521,  0.21,   10394,  0.67,   -3873, -0.25
 361,-152.00,    5168,  0.17,    9250,  0.60,   -4082, -0.27
 362,-151.00,    3975,  0.13,    8369,  0.54,   -4394, -0.29
 363,-150.00,    3149,  0.10,    7786,  0.51,   -4637, -0.30
 364,-149.00,    2036,  0.07,    7061,  0.46,   -5025, -0.33
 365,-148.00,    1510,  0.05,    6767,  0.44,   -5257, -0.34
 366,-147.00,     465,  0.02,    5641,  0.37,   -5176, -0.34
 367,-146.00,   -1247, -0.04,    4001,  0.26,   -5248, -0.34
 368,-145.00,   -2750, -0.09,    2902,  0.19,   -5652, -0.37
 369,-144.00,   -3687, -0.12,    2448,  0.16,   -6135, -0.40
 370,-143.00,   -4242, -0.14,    2416,  0.16,   -6658, -0.43
 371,-142.00,   -4515, -0.15,    2591,  0.17,   -7106, -0.46
 372,-141.00,   -4704, -0.15,    2947,  0.19,   -7651, -0.50
 373,-140.00,   -5228, -0.17,    3280,  0.21,   -8508, -0.55
