-----------------------------------------------------------------------------------
Identifier:,IHS5922-20188701
File Name:,GCLP70B.2
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,60
Artifacts:,0
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 866,353.00, 946,433.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 249,-264.00,    5786,  0.59,    5681,  1.16,     105,  0.02
 250,-263.00,    5086,  0.52,    4396,  0.89,     690,  0.14
 251,-262.00,    3952,  0.40,    2823,  0.57,    1129,  0.23
 252,-261.00,    2832,  0.29,    1533,  0.31,    1299,  0.26
 253,-260.00,    2451,  0.25,     670,  0.14,    1781,  0.36
 254,-259.00,    2399,  0.24,      40,  0.00,    2359,  0.48
 255,-258.00,    2136,  0.22,    -815, -0.17,    2951,  0.60
 256,-257.00,    1602,  0.16,   -1615, -0.33,    3217,  0.65
 257,-256.00,    1575,  0.16,   -2130, -0.43,    3705,  0.75
 258,-255.00,    1953,  0.20,   -2399, -0.49,    4352,  0.89
 259,-254.00,    1808,  0.18,   -2854, -0.58,    4662,  0.95
 260,-253.00,    1588,  0.16,   -3132, -0.64,    4720,  0.96
 261,-252.00,    1373,  0.14,   -3567, -0.73,    4940,  1.01
 262,-251.00,    1393,  0.14,   -4001, -0.81,    5394,  1.10
 263,-250.00,    1387,  0.14,   -4133, -0.84,    5520,  1.12
 264,-249.00,    1588,  0.16,   -4092, -0.83,    5680,  1.16
 265,-248.00,    2096,  0.21,   -4136, -0.84,    6232,  1.27
 266,-247.00,    2051,  0.21,   -4427, -0.90,    6478,  1.32
 267,-246.00,     848,  0.09,   -4853, -0.99,    5701,  1.16
 268,-245.00,    -589, -0.06,   -5352, -1.09,    4763,  0.97
 269,-244.00,   -1848, -0.19,   -6101, -1.24,    4253,  0.87
 270,-243.00,   -3131, -0.32,   -7055, -1.44,    3924,  0.80
 271,-242.00,   -3839, -0.39,   -7882, -1.60,    4043,  0.82
 272,-241.00,   -4393, -0.45,   -8284, -1.69,    3891,  0.79
 273,-240.00,   -5223, -0.53,   -8369, -1.70,    3146,  0.64
 274,-239.00,   -6019, -0.61,   -8522, -1.73,    2503,  0.51
 275,-238.00,   -7228, -0.74,   -8792, -1.79,    1564,  0.32
 276,-237.00,   -8106, -0.82,   -8814, -1.79,     708,  0.14
 277,-236.00,   -8718, -0.89,   -8775, -1.79,      57,  0.01
 278,-235.00,   -8163, -0.83,   -8550, -1.74,     387,  0.08
 279,-234.00,   -7759, -0.79,   -8545, -1.74,     786,  0.16
 280,-233.00,   -8204, -0.83,   -8839, -1.80,     635,  0.13
 281,-232.00,   -8411, -0.86,   -9263, -1.88,     852,  0.17
 282,-231.00,   -9608, -0.98,   -9837, -2.00,     229,  0.05
 283,-230.00,  -10712, -1.09,  -10192, -2.07,    -520, -0.11
 284,-229.00,  -11033, -1.12,  -10275, -2.09,    -758, -0.15
 285,-228.00,  -11410, -1.16,  -10588, -2.15,    -822, -0.17
 286,-227.00,  -11793, -1.20,  -10677, -2.17,   -1116, -0.23
 287,-226.00,  -12722, -1.29,  -10841, -2.21,   -1881, -0.38
 288,-225.00,  -13467, -1.37,  -11007, -2.24,   -2460, -0.50
 289,-224.00,  -13491, -1.37,  -10916, -2.22,   -2575, -0.52
 290,-223.00,  -13584, -1.38,  -10944, -2.23,   -2640, -0.54
 291,-222.00,  -13810, -1.40,  -11159, -2.27,   -2651, -0.54
 292,-221.00,  -14584, -1.48,  -11509, -2.34,   -3075, -0.63
 293,-220.00,  -15039, -1.53,  -11971, -2.44,   -3068, -0.62
 294,-219.00,  -15430, -1.57,  -12206, -2.48,   -3224, -0.66
 295,-218.00,  -16129, -1.64,  -12090, -2.46,   -4039, -0.82
 296,-217.00,  -16672, -1.70,  -12060, -2.45,   -4612, -0.94
 297,-216.00,  -16894, -1.72,  -11735, -2.39,   -5159, -1.05
 298,-215.00,  -17557, -1.79,  -11425, -2.32,   -6132, -1.25
 299,-214.00,  -17681, -1.80,  -10939, -2.23,   -6742, -1.37
 300,-213.00,  -18010, -1.83,  -10479, -2.13,   -7531, -1.53
 301,-212.00,  -18287, -1.86,  -10037, -2.04,   -8250, -1.68
 302,-211.00,  -18906, -1.92,  -10119, -2.06,   -8787, -1.79
 303,-210.00,  -19642, -2.00,  -10298, -2.10,   -9344, -1.90
 304,-209.00,  -20211, -2.06,  -10284, -2.09,   -9927, -2.02
 305,-208.00,  -21107, -2.15,  -10325, -2.10,  -10782, -2.19
 306,-207.00,  -21633, -2.20,  -10303, -2.10,  -11330, -2.31
 307,-206.00,  -22313, -2.27,  -10478, -2.13,  -11835, -2.41
 308,-205.00,  -22945, -2.33,  -10562, -2.15,  -12383, -2.52
 309,-204.00,  -23922, -2.43,  -10600, -2.16,  -13322, -2.71
 310,-203.00,  -24571, -2.50,  -10582, -2.15,  -13989, -2.85
 311,-202.00,  -24778, -2.52,  -10534, -2.14,  -14244, -2.90
 312,-201.00,  -25036, -2.55,  -10828, -2.20,  -14208, -2.89
 313,-200.00,  -24615, -2.50,  -10981, -2.23,  -13634, -2.77
 314,-199.00,  -24733, -2.52,  -11221, -2.28,  -13512, -2.75
 315,-198.00,  -24834, -2.53,  -11627, -2.37,  -13207, -2.69
 316,-197.00,  -24941, -2.54,  -11849, -2.41,  -13092, -2.66
 317,-196.00,  -24541, -2.50,  -11834, -2.41,  -12707, -2.59
 318,-195.00,  -24532, -2.50,  -12026, -2.45,  -12506, -2.54
 319,-194.00,  -24289, -2.47,  -12204, -2.48,  -12085, -2.46
 320,-193.00,  -24827, -2.53,  -12545, -2.55,  -12282, -2.50
 321,-192.00,  -24985, -2.54,  -12981, -2.64,  -12004, -2.44
 322,-191.00,  -25248, -2.57,  -13244, -2.69,  -12004, -2.44
 323,-190.00,  -25304, -2.57,  -13221, -2.69,  -12083, -2.46
 324,-189.00,  -25117, -2.56,  -13529, -2.75,  -11588, -2.36
 325,-188.00,  -24874, -2.53,  -13838, -2.82,  -11036, -2.25
 326,-187.00,  -23875, -2.43,  -14179, -2.88,   -9696, -1.97
 327,-186.00,  -23451, -2.39,  -14506, -2.95,   -8945, -1.82
 328,-185.00,  -23175, -2.36,  -14524, -2.96,   -8651, -1.76
 329,-184.00,  -22750, -2.31,  -14222, -2.89,   -8528, -1.74
 330,-183.00,  -22531, -2.29,  -13934, -2.83,   -8597, -1.75
 331,-182.00,  -22483, -2.29,  -13681, -2.78,   -8802, -1.79
 332,-181.00,  -22204, -2.26,  -13357, -2.72,   -8847, -1.80
 333,-180.00,  -22033, -2.24,  -13129, -2.67,   -8904, -1.81
 334,-179.00,  -21769, -2.21,  -12674, -2.58,   -9095, -1.85
 335,-178.00,  -20934, -2.13,  -12089, -2.46,   -8845, -1.80
 336,-177.00,  -19922, -2.03,  -11364, -2.31,   -8558, -1.74
 337,-176.00,  -19898, -2.02,  -10670, -2.17,   -9228, -1.88
 338,-175.00,  -19630, -2.00,  -10004, -2.04,   -9626, -1.96
 339,-174.00,  -19293, -1.96,   -9303, -1.89,   -9990, -2.03
 340,-173.00,  -18931, -1.93,   -8595, -1.75,  -10336, -2.10
 341,-172.00,  -18413, -1.87,   -8057, -1.64,  -10356, -2.11
 342,-171.00,  -17986, -1.83,   -7505, -1.53,  -10481, -2.13
 343,-170.00,  -17452, -1.78,   -6659, -1.35,  -10793, -2.20
 344,-169.00,  -16855, -1.71,   -5653, -1.15,  -11202, -2.28
 345,-168.00,  -16616, -1.69,   -4894, -1.00,  -11722, -2.38
 346,-167.00,  -17394, -1.77,   -4469, -0.91,  -12925, -2.63
 347,-166.00,  -17508, -1.78,   -3974, -0.81,  -13534, -2.75
 348,-165.00,  -17028, -1.73,   -3529, -0.72,  -13499, -2.75
 349,-164.00,  -15269, -1.55,   -2788, -0.57,  -12481, -2.54
 350,-163.00,  -13611, -1.38,   -2104, -0.43,  -11507, -2.34
 351,-162.00,  -13407, -1.36,   -1826, -0.37,  -11581, -2.36
 352,-161.00,  -12814, -1.30,   -1696, -0.35,  -11118, -2.26
 353,-160.00,  -11955, -1.22,   -1405, -0.29,  -10550, -2.15
 354,-159.00,  -12065, -1.23,   -1083, -0.22,  -10982, -2.23
 355,-158.00,  -11968, -1.22,    -898, -0.18,  -11070, -2.25
 356,-157.00,  -12599, -1.28,    -904, -0.18,  -11695, -2.38
 357,-156.00,  -12871, -1.31,    -788, -0.16,  -12083, -2.46
 358,-155.00,  -12656, -1.29,    -565, -0.11,  -12091, -2.46
 359,-154.00,  -12406, -1.26,    -608, -0.12,  -11798, -2.40
 360,-153.00,  -11326, -1.15,    -846, -0.17,  -10480, -2.13
 361,-152.00,   -9758, -0.99,    -843, -0.17,   -8915, -1.81
 362,-151.00,   -8100, -0.82,    -743, -0.15,   -7357, -1.50
 363,-150.00,   -7026, -0.71,    -887, -0.18,   -6139, -1.25
 364,-149.00,   -6559, -0.67,   -1037, -0.21,   -5522, -1.12
 365,-148.00,   -5589, -0.57,    -777, -0.16,   -4812, -0.98
 366,-147.00,   -3573, -0.36,    -248, -0.05,   -3325, -0.68
 367,-146.00,   -1069, -0.11,     328,  0.07,   -1397, -0.28
 368,-145.00,    1030,  0.10,     775,  0.16,     255,  0.05
 369,-144.00,    2599,  0.26,    1364,  0.28,    1235,  0.25
 370,-143.00,    3703,  0.38,    1704,  0.35,    1999,  0.41
 371,-142.00,    4214,  0.43,    2051,  0.42,    2163,  0.44
 372,-141.00,    5691,  0.58,    2735,  0.56,    2956,  0.60
 373,-140.00,    7325,  0.75,    3531,  0.72,    3794,  0.77
 374,-139.00,    8862,  0.90,    4090,  0.83,    4772,  0.97
 375,-138.00,    9147,  0.93,    4446,  0.90,    4701,  0.96
